premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
perfect,dessert,enjoyable,meal,1.0
generous,amount,plentiful,portion,1.0
plentiful,portion,generous,amount,1.0
a,menu,full,drink,0.532
full,drink,a,menu,0.532
spotty,service,slow,server,0.5152
slow,server,spotty,service,0.5152
fresh,food,high quality,ingredient,0.5143
great,pub,love,beer,0.5294
excellent,drink,wonderful,time,0.5143
satisfied,dish,creative,menu,0.5152
very accommodate,staff,friendly,employee,1.0
friendly,employee,very accommodate,staff,1.0
bland,flavour,good,flavor,1.0
good,flavor,bland,flavour,1.0
strong,drink,fun,time,0.5143
fun,time,strong,drink,0.5143
delicious,oyster,good,vegetable,0.5217
good,vegetable,delicious,oyster,0.5217
pack with,flavour,love,flavor,0.5161
love,flavor,pack with,flavour,0.5161
enjoy,view,beautiful,building,0.5429
beautiful,building,enjoy,view,0.5429
quick,staff,efficient,server,1.0
efficient,server,quick,staff,1.0
nice,seat,great,table,0.5278
quickly,server,solid,service,0.5135
amazing,people,nice,brunch,0.5078
kind,waitress,helpful,bartender,0.5278
helpful,bartender,kind,waitress,0.5278
love,location,awesome,spot,0.5366
awesome,spot,love,location,0.5366
quality,service,quickly,server,0.5278
cool,decor,cute,ambiance,0.5096
cute,ambiance,cool,decor,0.5096
lot of,variety,love,seafood,0.5278
nice,inside,cozy,feel,0.5313
bad,sushi,not fresh,fish,0.5159
not fresh,fish,bad,sushi,0.5159
amazing,chicken,different,taste,0.5294
wonderful,staff,pleasant,server,0.5135
pleasant,server,wonderful,staff,0.5135
great,seat,enjoy,place,0.52
cute,atmosphere,trendy,vibe,0.5588
trendy,vibe,cute,atmosphere,0.5588
like,ambiance,enjoy,ambience,1.0
enjoy,ambience,like,ambiance,1.0
worth,meal,incredible,experience,0.5429
juicy,patty,like,burger,0.5333
great,bite,good,place,1.0
good,place,great,bite,1.0
delicious,ceviche,love,tacos,0.5158
fresh,sashimi,torch,sushi,0.5172
rich,dessert,tasty,menu,0.5035
great,snack,nice,selection,0.5178
delicious,entree,amazing,bread,0.5278
nice,Decor,cute,decor,1.0
cute,decor,nice,Decor,1.0
fresh,vegetable,torch,sushi,0.5096
fantastic,atmosphere,nice,vibe,0.5294
nice,vibe,fantastic,atmosphere,0.5294
fair,pricing,comparable,price,0.5278
bright,lighting,unique,decor,0.5278
amazing,table,lovely,restaurant,0.5161
quiet,atmosphere,intimate,date,0.5625
friendly and,server,polite,waiter,0.5278
polite,waiter,friendly and,server,0.5278
prepare,food,unique,flavor,0.5015
excellent,choice,not busy,service,0.5447
really,place,authentic,restaurant,0.5143
authentic,restaurant,really,place,0.5143
cramped,place,narrow,restaurant,0.5026
narrow,restaurant,cramped,place,0.5026
full,food,fine,everything,0.5294
fantastic,dish,impressed,taste,0.5135
impressed,taste,fantastic,dish,0.5135
braise,beef,rave,food,0.5357
soft,bun,flavourful,meat,0.5135
good,spice,delicious,fill,0.5152
delicious,fill,good,spice,0.5152
hot,soup,salty,chicken,0.5113
amazing,presentation,incredible,experience,0.5229
incredible,experience,amazing,presentation,0.5229
intimate,set,quiet,dinner,0.5135
relaxed,vibe,casual,atmosphere,1.0
casual,atmosphere,relaxed,vibe,1.0
love,dinner,quiet,meal,0.5217
good,lobster,hot,fry,0.5016
hot,fry,good,lobster,0.5016
delicious,flavor,tasty,flavour,1.0
tasty,flavour,delicious,flavor,1.0
high,noise level,low,rating,0.52
different,menu,delicious,restaurant,0.5034
knowledgeable,waiter,attentive,waitress,0.5312
attentive,waitress,knowledgeable,waiter,0.5312
slow,server,horrendous,service,0.5429
happy,people,fantastic,staff,0.5263
enjoy,flavour,perfect,taste,1.0
perfect,taste,enjoy,flavour,1.0
love,option,great,combination,0.5015
enjoy,cocktail,unique,drink,0.5484
more,menu,overpower,flavour,0.5278
perfectly,flavour,rich,sauce,0.5168
nice,evening,lovely,ambiance,0.5327
cheap,option,good,money,0.5143
flavourful,dish,delicious,serve,0.5556
cozy,feel,comfortable,set,0.5135
comfortable,set,cozy,feel,0.5135
large,portion size,big,serving,0.5122
warm,staff,nice and,server,0.5152
nice and,server,warm,staff,0.5152
great,date spot,nice,ambience,0.5625
nice,ambience,great,date spot,0.5625
clean,service,quickly,server,0.5143
tasty,spring roll,delicious,curry,0.5278
greet,hostess,very welcome,staff,0.5257
nice,addition,favourite,spot,0.5152
neat,place,cute,cafe,0.5172
delicious,beef,four star,food,0.5143
professional,waiter,knowledgeable,service,0.5357
big,piece,large,shrimp,0.5278
large,shrimp,big,piece,0.5278
favourite,sushi place,good,sushi restaurant,1.0
good,sushi restaurant,favourite,sushi place,1.0
romantic,atmosphere,intimate,vibe,1.0
intimate,vibe,romantic,atmosphere,1.0
love,server,great,waitress,0.5143
amazing,coffee,enjoy,brunch,0.5455
good,main,fine,dining establishment,0.5143
pretty,fill,rude,food,0.5135
rude,food,pretty,fill,0.5135
recommend,service,quickly,server,0.5455
quickly,server,recommend,service,0.5455
decent,taste,crispy,flavour,0.5135
crispy,flavour,decent,taste,0.5135
love,coffee,like,brunch,0.5278
large,sandwich,big,breakfast,1.0
attentive,waitstaff,welcome,service,0.5135
nice,everyone,welcome,server,0.5143
tiny,space,small,establishment,1.0
small,establishment,tiny,space,1.0
great,seating,fun,place,0.5049
fun,place,great,seating,0.5049
nice,chicken,great,comfort food,1.0
excellent,cocktail,very,experience,0.5143
wonderful,flavour,interesting,taste,1.0
interesting,taste,wonderful,flavour,1.0
modern,atmosphere,romantic,ambiance,0.5588
casual,vibe,chill,atmosphere,0.5143
a,server,very,waiter,0.5278
very,waiter,a,server,0.5278
long,lineup,45 minute,wait,1.0
friendly and,waiter,courteous,server,0.5082
terrible,place,lack of,seating,0.5357
lack of,seating,terrible,place,0.5357
unique,atmosphere,lovely,ambience,1.0
lovely,ambience,unique,atmosphere,1.0
set,menu,little,dish,0.507
not,burger,juicy,patty,0.5229
juicy,patty,not,burger,0.5229
quickly,server,nothing special,service,0.5143
great,venue,upscale,restaurant,0.5229
nice,appetizer,memorable,experience,0.5278
beautiful,ambiance,nice,experience,1.0
big,dish,large,menu,0.5278
sweet,staff,friendly,people,0.5135
friendly,people,sweet,staff,0.5135
interesting,combination,burst with,flavour,0.52
tasty,flavour,better,taste,1.0
better,taste,tasty,flavour,1.0
limited,seat,tight,place,0.5455
tight,place,limited,seat,0.5455
perfectly,food,decent,dish,0.5143
salty,taste,rich,flavour,0.5185
rich,flavour,salty,taste,0.5185
extra,sauce,juicy,pork,0.5217
comparable,food,standard,fare,0.5135
cheap,lunch,excellent,value,0.5278
great,side dish,decent,restaurant,0.5294
nice,walk,love,interior,0.5217
great,job,nice,place for,0.56
nice,place for,great,job,0.56
small,venue,tiny,space,1.0
tiny,space,small,venue,1.0
amazing,waitress,wonderful,server,0.5143
wonderful,server,amazing,waitress,0.5143
fun,staff,nice,bar,0.5278
best,thai food,delicious,pad thai,0.5158
delicious,pad thai,best,thai food,0.5158
timely,service,quickly,server,0.5294
quickly,server,timely,service,0.5294
friendly,chef,polite,server,1.0
polite,server,friendly,chef,1.0
crappy,service,awful,experience,0.532
awful,experience,crappy,service,0.532
like,taste,enjoy,texture,0.5008
enjoy,texture,like,taste,0.5008
good,gnocchi,favourite,salad,0.5113
favourite,salad,good,gnocchi,0.5113
nice,booth,lovely,interior,0.5185
delicious,pastry,good,comfort food,0.5455
excellent,flavour,enjoy,taste,0.5143
intimate,restaurant,comfortable,space,0.5484
wonderful,dinner,quiet,meal,0.5135
quiet,meal,wonderful,dinner,0.5135
fast,waiter,quick and efficient,service,1.0
nice,venue,beautiful,interior,0.5714
good,food,tasty,food,1.0
tasty,food,good,food,1.0
great,food,delicious,food,1.0
delicious,food,great,food,1.0
great,service,great,dinner,1.0
great,dinner,great,service,1.0
friendly,server,great,service,0.5313
good,service,better,service,0.5143
better,service,good,service,0.5143
good,service,prompt,service,0.5205
friendly,staff,helpful,staff,1.0
helpful,staff,friendly,staff,1.0
friendly,staff,great,customer service,1.0
friendly,staff,nice,staff,1.0
nice,staff,friendly,staff,1.0
delicious,food,love,food,0.5135
delicious,food,excellent,food,1.0
excellent,food,delicious,food,1.0
great,place,perfect,place,1.0
perfect,place,great,place,1.0
great,place,great,spot,1.0
great,spot,great,place,1.0
great,place,cool,place,1.0
cool,place,great,place,1.0
amazing,food,delicious,food,0.5282
delicious,food,amazing,food,0.5282
amazing,food,incredible,food,1.0
incredible,food,amazing,food,1.0
reasonable,price,reasonably,price,1.0
reasonably,price,reasonable,price,1.0
reasonable,price,fair,price,1.0
fair,price,reasonable,price,1.0
good,place,like,place,0.5143
like,place,good,place,0.5143
excellent,service,fantastic,service,1.0
fantastic,service,excellent,service,1.0
excellent,service,attentive,service,1.0
attentive,service,excellent,service,1.0
great,atmosphere,love,atmosphere,1.0
love,atmosphere,great,atmosphere,1.0
great,atmosphere,like,atmosphere,1.0
like,atmosphere,great,atmosphere,1.0
great,atmosphere,great,environment,1.0
great,environment,great,atmosphere,1.0
small,portion,tiny,portion,0.5106
tiny,portion,small,portion,0.5106
small,portion,small,portion size,0.5143
small,portion size,small,portion,0.5143
amazing,place,love,place,0.5313
fast,service,quick,service,1.0
quick,service,fast,service,1.0
good,price,affordable,price,1.0
affordable,price,good,price,1.0
good,price,great,price,1.0
great,price,good,price,1.0
good,price,decent,price,1.0
decent,price,good,price,1.0
small,place,small,restaurant,0.5143
small,restaurant,small,place,0.5143
small,place,small,space,1.0
small,space,small,place,1.0
small,place,tiny,place,1.0
tiny,place,small,place,1.0
friendly,server,nice,atmosphere,0.5135
friendly,server,nice,server,1.0
nice,server,friendly,server,1.0
always,busy,busy,place,0.5016
busy,place,packed,place,1.0
packed,place,busy,place,1.0
great,meal,great,experience,0.5429
attentive,service,attentive,server,0.5294
attentive,server,attentive,service,0.5294
attentive,service,excellent,service,0.5758
attentive,service,stand out,service,1.0
stand out,service,attentive,service,1.0
excellent,food,fantastic,food,1.0
fantastic,food,excellent,food,1.0
quick,service,quickly,order,0.5168
quickly,order,quick,service,0.5168
tasty,food,taste good,food,1.0
taste good,food,tasty,food,1.0
bad,service,bad,experience,0.5429
bad,service,horrible,service,1.0
horrible,service,bad,service,1.0
bad,service,terrible,service,1.0
terrible,service,bad,service,1.0
recommend,place,highly,recommend,1.0
highly,recommend,recommend,place,1.0
recommend,place,fantastic,place,1.0
fantastic,place,recommend,place,1.0
highly,recommend,highly,place,0.5135
highly,place,highly,recommend,0.5135
good,burger,amazing,burger,0.5135
amazing,burger,good,burger,0.5135
good,burger,best,burger,1.0
best,burger,good,burger,1.0
good,burger,juicy,burger,1.0
generous,portion,huge,portion,1.0
huge,portion,generous,portion,1.0
generous,portion,big,portion,1.0
big,portion,generous,portion,1.0
average,service,decent,food,0.5199
nice,atmosphere,nice,ambience,1.0
nice,ambience,nice,atmosphere,1.0
nice,atmosphere,nice,decor,0.5017
nice,decor,nice,atmosphere,0.5017
amazing,service,fantastic,service,1.0
fantastic,service,amazing,service,1.0
amazing,service,phenomenal,service,1.0
phenomenal,service,amazing,service,1.0
amazing,service,excellent,service,1.0
excellent,service,amazing,service,1.0
good,dish,love,dish,0.5143
love,dish,good,dish,0.5143
good,dish,favourite,dish,0.528
favourite,dish,good,dish,0.528
love,food,love,menu,0.5135
love,menu,love,food,0.5135
love,food,delicious,food,1.0
delicious,food,love,food,1.0
long,wait,ridiculous,wait time,1.0
ridiculous,wait time,long,wait,1.0
long,wait,long,wait time,1.0
long,wait time,long,wait,1.0
enjoy,food,good,experience,0.5278
huge,portion,big,portion,1.0
big,portion,huge,portion,1.0
huge,portion,large,portion,1.0
large,portion,huge,portion,1.0
good,experience,great,experience,1.0
great,experience,good,experience,1.0
helpful,server,good,experience,1.0
great,price,amazing,price,1.0
amazing,price,great,price,1.0
great,price,affordable,price,1.0
affordable,price,great,price,1.0
fresh,ingredient,delicious,ingredient,0.5294
enjoy,meal,good,meal,0.52
good,meal,enjoy,meal,0.52
enjoy,meal,nice,meal,1.0
nice,meal,enjoy,meal,1.0
good,portion,generous,portion,0.5152
generous,portion,good,portion,0.5152
good,portion,big,portion,1.0
big,portion,good,portion,1.0
good,portion,good,customer service,0.535
good,customer service,good,portion,0.535
reasonably,price,fair,price,1.0
fair,price,reasonably,price,1.0
generous,portion,big,portion,0.5185
big,portion,large,portion,1.0
large,portion,big,portion,1.0
pack,place,packed,place,0.5278
packed,place,pack,place,0.5278
mediocre,food,not great,food,1.0
not great,food,mediocre,food,1.0
mediocre,food,bad,food,1.0
bad,food,mediocre,food,1.0
high,price,not worth,price,1.0
not worth,price,high,price,1.0
nice,staff,great,customer service,0.5149
great,customer service,nice,staff,0.5149
nice,staff,friendly,staff,0.5135
good,drink,fine,drink,1.0
fine,drink,good,drink,1.0
good,drink,recommend,drink,0.5135
recommend,drink,good,drink,0.5135
large,portion,generous,portion,1.0
generous,portion,large,portion,1.0
friendly,wait staff,nice,server,0.5078
terrible,service,rude,server,1.0
rude,server,terrible,service,1.0
terrible,service,horrible,service,1.0
horrible,service,terrible,service,1.0
terrible,service,bad,service,0.5143
bad,service,terrible,service,0.5143
quickly,food,fast,service,0.528
fast,service,quickly,food,0.528
quickly,food,quick,service,0.5135
quickly,food,quick,food,1.0
quick,food,quickly,food,1.0
small,place,small,restaurant,0.5294
small,restaurant,cramped,restaurant,1.0
cramped,restaurant,small,restaurant,1.0
small,restaurant,tiny,restaurant,0.5789
tiny,restaurant,small,restaurant,0.5789
great,drink,good,drink,1.0
good,drink,great,drink,1.0
great,drink,great for,drink,1.0
great for,drink,great,drink,1.0
fantastic,food,amazing,everything,1.0
favourite,restaurant,fantastic,food,0.5161
attentive,staff,excellent,service,0.52
excellent,service,attentive,staff,0.52
attentive,staff,attentive,service,1.0
attentive,service,attentive,staff,1.0
great,service,attentive,staff,0.5333
nice,decor,great,decor,1.0
great,decor,nice,decor,1.0
nice,decor,nice,ambience,0.5294
nice,decor,nice,Decor,1.0
nice,Decor,nice,decor,1.0
better,food,fine,food,0.5143
fine,food,better,food,0.5143
great,meal,great,restaurant,1.0
tender,lamb,good,restaurant,0.5135
great,staff,amazing,staff,1.0
amazing,staff,great,staff,1.0
great,staff,friendly,everyone,0.5135
friendly,everyone,great,staff,0.5135
fast,food,fast,service,1.0
fast,service,fast,food,1.0
great,location,fantastic,location,1.0
fantastic,location,great,location,1.0
great,location,nice,location,1.0
nice,location,great,location,1.0
amazing,place,awesome,place,0.5657
awesome,place,amazing,place,0.5657
worth,price,good,choice,1.0
good,choice,worth,price,1.0
good,sushi,love,sushi,0.5143
love,sushi,good,sushi,0.5143
good,sushi,delicious,sushi,1.0
delicious,sushi,good,sushi,1.0
good,sushi,excellent,sushi,0.532
excellent,sushi,good,sushi,0.532
love,food,delicious,everything,0.5278
amazing,food,delicious,everything,1.0
busy,restaurant,pack,restaurant,0.5385
pack,restaurant,busy,restaurant,0.5385
great,spot,great,place for,1.0
great,place for,great,spot,1.0
average,food,horrible,food,0.5135
poor,service,terrible,service,1.0
terrible,service,poor,service,1.0
poor,service,rude,server,0.5143
rude,server,poor,service,0.5143
poor,service,horrible,service,1.0
horrible,service,poor,service,1.0
soggy,pizza,good,pizza,0.5588
good,pizza,better,pizza,1.0
better,pizza,good,pizza,1.0
good,pizza,great,pizza,1.0
great,pizza,good,pizza,1.0
good,fry,tasty,fry,0.504
tasty,fry,good,fry,0.504
good,fry,delicious,fry,0.5152
delicious,fry,good,fry,0.5152
great,ambiance,love,ambiance,1.0
love,ambiance,great,ambiance,1.0
exceptional,service,great,restaurant,0.5278
friendly,hostess,great,restaurant,0.5089
good,taste,good,flavor,1.0
good,flavor,good,taste,1.0
good,dessert,great,dessert,1.0
great,dessert,good,dessert,1.0
good,dessert,nice,dessert,1.0
nice,dessert,good,dessert,1.0
good,dessert,enjoy,dessert,0.5135
good,dinner,better,service,0.5429
fast,food,decent,price,0.5152
good,food and,great,time,0.5304
great,time,good,time,1.0
good,time,great,time,1.0
special,occasion,exceptional,experience,0.5581
exceptional,experience,special,occasion,0.5581
good,value,great,value,0.5135
great,value,good,value,0.5135
good,value,fair,price,1.0
fair,price,good,value,1.0
small,table,tiny,table,1.0
tiny,table,small,table,1.0
small,table,tight,place,1.0
tight,place,small,table,1.0
good,quality,better,quality,0.5263
better,quality,good,quality,0.5263
nice,service,pleasant,service,1.0
pleasant,service,nice,service,1.0
bad,food,terrible,food,0.5205
terrible,food,bad,food,0.5205
average,food,bad,food,0.5143
friendly,server,nice,service,1.0
horrible,service,bad,service,0.5135
horrible,service,poor,service,0.5135
poor,service,horrible,service,0.5135
favourite,dish,recommend,dish,0.5109
good,flavour,nice,crunch,1.0
nice,crunch,good,flavour,1.0
good,flavour,good,balance,0.5135
good,balance,good,flavour,0.5135
good,flavour,great,flavour,0.5143
great,flavour,good,flavour,0.5143
nice,patio,great,patio,1.0
great,patio,nice,patio,1.0
full,patio,nice,patio,0.5143
great,value,great,price,1.0
great,price,great,value,1.0
great,value,fair,price,1.0
fair,price,great,value,1.0
good,atmosphere,like,atmosphere,0.5126
like,atmosphere,good,atmosphere,0.5126
good,atmosphere,great,atmosphere,1.0
great,atmosphere,good,atmosphere,1.0
