premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
amazing,performance,better,performance,1.0
better,photo,excellent,image quality,1.0
excellent,image quality,better,photo,1.0
better,picture,stunning,picture quality,1.0
stunning,picture quality,better,picture,1.0
better,picture,nice,picture quality,1.0
nice,picture quality,better,picture,1.0
better,picture quality,good,picture quality,1.0
good,picture quality,better,picture quality,1.0
better,picture quality,great,video quality,1.0
great,video quality,better,picture quality,1.0
better,price,great,price,0.5278
great,price,better,price,0.5278
better,quality,much well,quality,0.5046
much well,quality,better,quality,0.5046
better,quality,great,quality,1.0
great,quality,better,quality,1.0
better,remote,good,remote,1.0
good,remote,better,remote,1.0
better,remote,easy to use,remote,1.0
easy to use,remote,better,remote,1.0
better,camera,better,resolution,0.5278
better,resolution,high,resolution,0.5135
high,resolution,better,resolution,0.5135
better,resolution,awesome,video,1.0
awesome,video,better,resolution,1.0
better,result,bad,picture quality,1.0
bad,picture quality,better,result,1.0
better,screen,nice,screen,1.0
nice,screen,better,screen,1.0
better,screen,gorgeous,screen,1.0
gorgeous,screen,better,screen,1.0
better,signal strength,better,signal,0.5078
better,software,good,software,1.0
good,software,better,software,1.0
better,software,easy to use,software,1.0
better,sound,much well,sound,1.0
much well,sound,better,sound,1.0
better,sound,great,sound,1.0
great,sound,better,sound,1.0
better,sound,awesome,sound,1.0
awesome,sound,better,sound,1.0
better,speaker,nice,speaker,1.0
nice,speaker,better,speaker,1.0
better,speed,awesome,speed,1.0
awesome,speed,better,speed,1.0
better,speed,faster,speed,0.5143
faster,speed,better,speed,0.5143
better,video quality,excellent,video quality,0.5147
excellent,video quality,better,video quality,0.5147
better,video quality,excellent,video,0.5278
excellent,video,better,video quality,0.5278
better,video quality,good,video quality,1.0
good,video quality,better,video quality,1.0
large,case,big,case,0.5135
big,case,awesome,case,0.5135
awesome,case,big,case,0.5135
big,finger,large,finger,1.0
large,finger,big,finger,1.0
big,hand,large,hand,1.0
large,hand,big,hand,1.0
big,head,large,head,1.0
large,head,big,head,1.0
big,house,easy,configuration,0.5492
big,house,large,house,1.0
large,house,big,house,1.0
big,keyboard,fine,keyboard,0.55
big,lens,long,lens,1.0
long,lens,big,lens,1.0
big,mouse,excellent,mouse,0.5278
big,screen,nice,screen,0.5294
nice,screen,big,screen,0.5294
big,screen,large,screen,1.0
large,screen,big,screen,1.0
big,size,great,size,1.0
great,size,big,size,1.0
big,size,perfect,size,0.5429
perfect,size,big,size,0.5429
big,speaker,great,speaker,1.0
great,speaker,big,speaker,1.0
big,speaker,compact,speaker,0.5185
big,thing,huge,thing,0.5313
huge,thing,big,thing,0.5313
bit small,keyboard,easy to use,keyboard,0.5217
easy to use,keyboard,bit small,keyboard,0.5217
bit small,mouse,small,mouse,1.0
small,mouse,bit small,mouse,1.0
black,black,deep,black,0.5294
deep,black,black,black,0.5294
blurry,picture,great,zoom,0.5143
great,zoom,blurry,picture,0.5143
bright,color,vibrant,color,1.0
vibrant,color,bright,color,1.0
bright,color,rich,color,1.0
rich,color,bright,color,1.0
bright,flashlight,bright,light,0.5159
bright,light,bright,flashlight,0.5159
bright,lead,bright,lead light,1.0
bright,lead light,bright,lead,1.0
bright,lead light,bright,light,0.5278
bright,light,bright,lead light,0.5278
bright,led,bright,light,1.0
bright,light,bright,led,1.0
nice,light,bright,led,0.5152
bright,light,great,light,0.5135
great,light,bright,light,0.5135
bright,light,bright,lead light,1.0
bright,lead light,bright,light,1.0
bright,light,bright,led,1.0
bright,led,bright,light,1.0
bright,monitor,good,monitor,0.5152
good,monitor,bright,monitor,0.5152
great,monitor,bright,monitor,1.0
bright,picture,beautiful,picture,1.0
beautiful,picture,bright,picture,1.0
bright,screen,good,display,0.5096
clear,display,bright,screen,0.5429
great,light,bright,thing,0.5056
bright,light,bright,thing,0.5232
bright,thing,bright,lead light,0.5263
bright,lead light,bright,thing,0.5263
fast,camera,capable,camera,1.0
cheap,cable,better,cable,0.5429
better,cable,cheap,cable,0.5429
cheap,camera,other,camera,0.5025
other,camera,cheap,camera,0.5025
great,camera,cheap,camera,0.5244
cheap,case,strong,case,0.5429
strong,case,cheap,case,0.5429
cheap,headphone,excellent,headphone,0.5135
cheap,mouse,great,mouse,0.5429
cheap,one,reasonable,price,0.507
reasonable,price,cheap,one,0.507
reasonable,price,cheap,price,1.0
cheap,price,low,price,1.0
low,price,cheap,price,1.0
clean,design,clean,look,1.0
clean,look,clean,design,1.0
clean,image,amazing,image quality,1.0
amazing,image quality,clean,image,1.0
clear,photo,clean,image,1.0
clean,interface,nice,interface,0.544
nice,interface,clean,interface,0.544
clean,interface,good,interface,1.0
good,interface,clean,interface,1.0
clean,look,great,look,1.0
great,look,clean,look,1.0
clean,picture,good,picture,1.0
good,picture,clean,picture,1.0
clear,audio,much well,quality,1.0
much well,quality,clear,audio,1.0
clear,audio,perfect,sound,1.0
clear,call,good,call quality,1.0
good,call quality,clear,call,1.0
clear,call,great,headset,0.508
great,headset,clear,call,0.508
clear,direction,easy to follow,direction,0.5152
easy to follow,direction,clear,direction,0.5152
clear,direction,easy to follow,instruction,0.5556
easy to follow,instruction,clear,direction,0.5556
bright,screen,clear,display,0.5135
clear,display,great,display,0.5135
clear,display,gorgeous,screen,0.5484
gorgeous,screen,clear,display,0.5484
clear,high,crisp,high,1.0
crisp,high,clear,high,1.0
clear,image,great,image,1.0
great,image,clear,image,1.0
clear,image,sharp,picture quality,0.5429
sharp,picture quality,clear,image,0.5429
clear,image,nice,image,1.0
nice,image,clear,image,1.0
simple,installation,clear,instruction,0.5135
clear,mic,great,mic,1.0
great,mic,clear,mic,1.0
clear,music,clear,sound,0.5278
clear,sound,clear,music,0.5278
clear,music,excellent,sound,0.5135
clear,photo,crisp,photo,1.0
crisp,photo,clear,photo,1.0
clear,photo,sharp,photo,1.0
sharp,photo,clear,photo,1.0
clear,picture,better,picture,1.0
better,picture,clear,picture,1.0
clear,picture quality,superb,picture quality,0.5274
superb,picture quality,clear,picture quality,0.5274
clear,picture quality,great,picture quality,1.0
great,picture quality,clear,picture quality,1.0
clear,picture quality,stunning,picture quality,0.5185
excellent,sound,clear,quality,0.5161
clear,reception,excellent,reception,1.0
excellent,reception,clear,reception,1.0
clear,reception,good,reception,1.0
good,reception,clear,reception,1.0
clear,screen,great,screen,1.0
great,screen,clear,screen,1.0
clear,screen,responsive,screen,0.5143
responsive,screen,clear,screen,0.5143
clear,shot,good,image stabilization,0.5143
good,image stabilization,clear,shot,0.5143
clear,speaker,nice,speaker,0.5011
clear,video,awesome,video,0.5185
clear,video,sharp,video,1.0
sharp,video,clear,video,1.0
hard to press,button,close,button,0.5185
comfortable,design,comfortable,fit,1.0
comfortable,fit,comfortable,design,1.0
comfortable,ear bud,comfortable,bud,1.0
comfortable,bud,comfortable,ear bud,1.0
comfortable,ear bud,good,earphone,0.5751
good,earphone,comfortable,ear bud,0.5751
comfortable,ear bud,comfortable,earbud,1.0
comfortable,earbud,comfortable,ear bud,1.0
comfortable,earbud,comfortable,ear bud,1.0
comfortable,ear bud,comfortable,earbud,1.0
comfortable,fit,great,earphone,0.5135
comfortable,headphone,uncomfortable,headphone,0.5229
comfortable,headphone,comfortable to wear,headphone,1.0
comfortable to wear,headphone,comfortable,headphone,1.0
comfortable,headset,light,headset,0.5172
light,headset,comfortable,headset,0.5172
comfortable,headset,great,headset,1.0
great,headset,comfortable,headset,1.0
light,keyboard,comfortable,key,0.5714
comfortable,key,awesome,keyboard,0.5294
awesome,keyboard,comfortable,key,0.5294
comfortable,keyboard,comfortable to use,keyboard,1.0
comfortable to use,keyboard,comfortable,keyboard,1.0
quiet,keyboard,comfortable,keyboard,0.5229
comfortable,mouse,smooth,mouse,0.5135
smooth,mouse,comfortable,mouse,0.5135
comfortable,phone,comfortable,headphone,0.5294
comfortable,headphone,comfortable,phone,0.5294
comfortable,shoulder strap,good,bag,0.5152
comfortable to use,keyboard,comfortable,keyboard,1.0
comfortable,keyboard,comfortable to use,keyboard,1.0
comfortable to use,mouse,large,mouse,0.5044
comfortable to wear,headphone,awesome,headphone,1.0
awesome,headphone,comfortable to wear,headphone,1.0
compact,device,compact,unit,1.0
compact,unit,compact,device,1.0
cheap,keyboard,compact,keyboard,0.5172
compact,size,convenient,size,0.5135
convenient,size,compact,size,0.5135
compact,speaker,small,speaker,0.525
small,speaker,compact,speaker,0.525
compact,speaker,big,speaker,0.5066
comparable,quality,incredible,quality,0.5278
incredible,quality,comparable,quality,0.5278
comparable,quality,awesome,quality,0.5135
awesome,quality,comparable,quality,0.5135
comparable,sound,much well,bass,0.5135
compatible,drive,nice,drive,1.0
competitive,price,good,price,1.0
good,price,competitive,price,1.0
convenient,size,great,size,1.0
great,size,convenient,size,1.0
cool,feature,good,feature,1.0
good,feature,cool,feature,1.0
cool,feature,great,function,0.5135
great,function,cool,feature,0.5135
cool,thing,awesome,device,1.0
awesome,device,cool,thing,1.0
cramped,keyboard,easy to use,keyboard,0.5172
easy to use,keyboard,cramped,keyboard,0.5172
crisp,display,great,display,0.5117
crisp,image,excellent,color,0.5484
excellent,color,crisp,image,0.5484
crisp,image,sharp,picture,1.0
sharp,picture,crisp,image,1.0
crisp,photo,amazing,image quality,0.52
amazing,image quality,crisp,photo,0.52
crisp,picture,awesome,picture,0.5135
awesome,picture,crisp,picture,0.5135
crisp,quality,superb,sound,0.5072
superb,sound,crisp,quality,0.5072
crisp,screen,great,screen,1.0
crisp,display,crisp,text,0.5185
crisp,text,clear,text,1.0
clear,text,crisp,text,1.0
terrible,picture,dark,picture,1.0
good,battery,dead,battery,0.525
short,battery life,dead,battery,0.56
dead,drive,quiet,drive,0.5117
quiet,drive,dead,drive,0.5117
decent,battery life,fine,battery life,1.0
fine,battery life,decent,battery life,1.0
decent,battery life,good,battery life,1.0
good,battery life,decent,battery life,1.0
decent,build quality,small,shift key,0.55
decent,performance,good,performance,1.0
good,performance,decent,performance,1.0
decent,performance,positive,experience,0.5185
positive,experience,decent,performance,0.5185
decent,picture,good,picture,0.5135
decent,picture,not good,picture,0.5429
not good,picture,decent,picture,0.5429
decent,price,competitive,price,0.5143
competitive,price,decent,price,0.5143
decent,price,fair,price,1.0
fair,price,decent,price,1.0
decent,quality,mediocre,quality,0.5039
decent,quality,acceptable,quality,1.0
acceptable,quality,decent,quality,1.0
decent,range,good,range,0.5429
good,range,decent,range,0.5429
decent,range,awesome,range,1.0
awesome,range,decent,range,1.0
decent,range,great,range,1.0
great,range,decent,range,1.0
decent,sound,tinny,sound,0.5037
tinny,sound,decent,sound,0.5037
decent,speed,fast,one,0.5012
decent,speed,fast,transfer rate,0.5278
fast,transfer rate,decent,speed,0.5278
dedicated,button,large,button,0.5278
large,button,dedicated,button,0.5278
deep,black,black,black,0.5143
black,black,deep,black,0.5143
defective,camera,fantastic,camera,0.5026
fantastic,camera,defective,camera,0.5026
different,ear,perfect,headphone,0.5278
different,feel,perfect,feel,0.5294
perfect,feel,different,feel,0.5294
different,need,nice,ability,0.5143
real,problem,difficult,time,0.5191
dim,light,little,light,0.5286
little,light,dim,light,0.5286
durable,cable,thick,cable,0.5135
durable,case,thin,case,0.5135
thick,cord,durable,cord,0.52
durable,material,great,material,1.0
great,material,durable,material,1.0
easy,button,easy to use,button,1.0
easy to use,button,easy,button,1.0
easy,connection,bad,unit,0.5294
easy,connection,simple,connection,1.0
simple,connection,easy,connection,1.0
easy,control,intuitive,control,0.5294
intuitive,control,easy,control,0.5294
easy,control,easy to use,control,1.0
easy to use,control,easy,control,1.0
easy,control,simple,control,1.0
simple,control,easy,control,1.0
easy,install,easy,installation,1.0
easy,installation,easy,install,1.0
simple,installation,easy,install,0.5278
easy,installation,simple,installation,1.0
simple,installation,easy,installation,1.0
easy,installation,quick,installation,0.5294
easy,interface,easy to use,interface,1.0
easy to use,interface,easy,interface,1.0
easy,interface,easy to set,unit,1.0
easy to set,unit,easy,interface,1.0
easy,menu,easy to use,menu,1.0
easy to use,menu,easy,menu,1.0
easy,instruction,easy,one,0.5294
easy,pair,quick,pair,0.5152
quick,pair,easy,pair,0.5152
easy,set,easy,setup,1.0
easy,setup,easy,set,1.0
easy,set,quick,setup,0.5011
quick,setup,easy,set,0.5011
easy,set up,easy to set,unit,1.0
easy to set,unit,easy,set up,1.0
easy,set up,easy,setup,1.0
easy,setup,easy,set up,1.0
easy,setup,simple,setup,1.0
simple,setup,easy,setup,1.0
easy,setup,straightforward,setup,1.0
straightforward,setup,easy,setup,1.0
easy,setup,quick,setup,0.5135
easy,software,great,software,0.5178
easy,software,good,software,0.5135
good,software,easy,software,0.5135
easy,use,easy to use,one,1.0
easy to use,one,easy,use,1.0
easy to apply,screen protector,easy to install,screen protector,1.0
easy to install,screen protector,easy to apply,screen protector,1.0
easy to apply,screen protector,great,screen protector,0.5117
easy to follow,direction,easy to follow,instruction,1.0
easy to follow,instruction,easy to follow,direction,1.0
easy to follow,instruction,simple,instruction,0.5357
easy to install,product,simple,installation,1.0
simple,installation,easy to install,product,1.0
easy to install,product,smooth,installation,1.0
smooth,installation,easy to install,product,1.0
easy to install,product,easy,installation,1.0
easy,installation,easy to install,product,1.0
easy to install,router,fast,router,1.0
fast,router,easy to install,router,1.0
easy to install,screen protector,easy to apply,screen protector,1.0
easy to apply,screen protector,easy to install,screen protector,1.0
easy to navigate,menu,easy to use,menu,1.0
easy to use,menu,easy to navigate,menu,1.0
easy to navigate,menu,easy,menu,0.5313
easy,menu,easy to navigate,menu,0.5313
easy to press,key,nice,key,0.5278
nice,key,easy to press,key,0.5278
small,display,easy to read,display,0.5152
easy to read,screen,readable,screen,1.0
readable,screen,easy to read,screen,1.0
easy to read,screen,easy to see,screen,0.5135
easy to see,screen,easy to read,screen,0.5135
easy to set,device,capable,device,0.5135
capable,device,easy to set,device,0.5135
easy to set,router,awesome,router,1.0
easy to set,unit,easy,set,1.0
easy,set,easy to set,unit,1.0
easy to set,unit,easy,set up,1.0
easy,set up,easy to set,unit,1.0
easy to setup,router,easy to set,router,0.5278
easy to set,router,easy to setup,router,0.5278
easy to type,keyboard,easy to use,keyboard,1.0
easy to use,keyboard,easy to type,keyboard,1.0
easy to understand,instruction,not strong,signal,0.5039
easy to use,camera,perfect,camera,0.5294
easy to use,camera,fantastic,camera,0.5294
fantastic,camera,easy to use,camera,0.5294
easy to use,device,awesome,thing,0.5278
easy to use,drive,compact,drive,0.5429
compact,drive,easy to use,drive,0.5429
easy to use,keyboard,easy to type,keyboard,1.0
easy to type,keyboard,easy to use,keyboard,1.0
simple,menu,easy to use,menu,0.5143
easy to use,remote,better,remote,1.0
better,remote,easy to use,remote,1.0
easy to use,software,easy,software,1.0
easy,software,easy to use,software,1.0
simple,user interface,easy to use,thing,0.5143
easy to read,screen,easy to use,unit,0.5517
easy to use,user interface,intuitive,interface,0.5056
simple,user interface,endless,possibility,0.5278
enough,capacity,large,capacity,0.5135
large,capacity,enough,capacity,0.5135
enough,feature,basic,feature,0.5135
basic,feature,enough,feature,0.5135
enough,outlet,wonderful,product,0.5455
wonderful,product,enough,outlet,0.5455
enough,port,great,port,0.5161
great,port,enough,port,0.5161
enough,space,much,space,1.0
much,space,enough,space,1.0
