premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
good,restaurant,delicious,restaurant,1.0
delicious,restaurant,excellent,restaurant,0.5263
excellent,restaurant,delicious,restaurant,0.5263
delicious,restaurant,nice,restaurant,1.0
nice,restaurant,delicious,restaurant,1.0
delightful,staff,comfortable,staff,1.0
comfortable,staff,delightful,staff,1.0
delightful,staff,lovely,place,0.5161
dingy,room,old,smell,1.0
dirty,toilet,dirty,bathroom,0.5455
dirty,bathroom,not clean,bathroom,0.5152
not clean,bathroom,dirty,bathroom,0.5152
dirty,room,dirty,bathroom,0.5
horrible,place,dirty,bed,0.5
dirty,bed,bad,place,0.5385
dirty,carpet,dirty,room,0.5484
dirty,room,dirty,carpet,0.5484
dirty,floor,bad,place,0.5152
dirty,floor,dirty,place,1.0
dirty,hotel,bad,hotel,0.5161
bad,hotel,dirty,hotel,0.5161
dirty,place,horrible,place,1.0
horrible,place,dirty,place,1.0
dirty,room,filthy,room,1.0
filthy,room,dirty,room,1.0
dirty,room,disgusting,room,1.0
disgusting,room,dirty,room,1.0
dirty,sheet,dirty,room,1.0
dirty,toilet,dirty,bathroom,1.0
dirty,wall,filthy,room,1.0
dirty,windows,filthy,windows,1.0
filthy,windows,dirty,windows,1.0
limited,breakfast,disappointing,breakfast,1.0
disappointing,breakfast,terrible,breakfast,1.0
terrible,breakfast,disappointing,breakfast,1.0
disappointing,room,disappointing,experience,1.0
wear,carpet,disappointing,room,0.5152
stain,towel,disgusting,bathroom,0.5312
disgusting,bathroom,disgusting,room,0.5357
disgusting,room,disgusting,bathroom,0.5357
disgusting,room,filthy,room,0.5238
filthy,room,disgusting,room,0.5238
easy,access to,situate,hotel,0.5312
situate,hotel,easy,access to,0.5312
easy,access to bart,convenient to,bart,0.5152
convenient to,bart,easy,access to bart,0.5152
easy,access to bart,close to,bart,1.0
close to,bart,easy,access to bart,1.0
easy,access to everything,convenient to,everything,1.0
convenient to,everything,easy,access to everything,1.0
easy,access to everything,close to,everything,1.0
close to,everything,easy,access to everything,1.0
easy,access to public transportation,convenient,public transportation,1.0
convenient,public transportation,easy,access to public transportation,1.0
easy,access to union square,walking distance,union square,1.0
walking distance,union square,easy,access to union square,1.0
easy,access to union square,walk distance to,union square,1.0
walk distance to,union square,easy,access to union square,1.0
easy,check,quick,check in,1.0
quick,check in,easy,check,1.0
easy,check - in,easy,check in,1.0
easy,check in,easy,check - in,1.0
easy,check in,good,amenity,0.5312
easy,check in,easy,check - in,1.0
easy,check - in,easy,check in,1.0
quick,check,easy,check in,0.5152
easy,get,easy,access to bart,0.5172
easy,access to bart,easy,get,0.5172
easy,parking,convenient,parking,0.5385
convenient,parking,easy,parking,0.5385
plenty of,parking,easy,parking,1.0
easy,transportation,convenient,public transportation,0.5152
convenient,public transportation,easy,transportation,0.5152
easy,walk to union square,walk distance,union square,1.0
walk distance,union square,easy,walk to union square,1.0
easy,walk to union square,few block from,union square,1.0
few block from,union square,easy,walk to union square,1.0
efficient,staff,courteous,staff,0.55
courteous,staff,efficient,staff,0.55
efficient,staff,polite,staff,1.0
polite,staff,efficient,staff,1.0
gorgeous,hotel,elegant,hotel,0.5312
elegant,hotel,stunning,hotel,0.5152
stunning,hotel,elegant,hotel,0.5152
elegant,lobby,classic,hotel,0.5312
classic,hotel,elegant,lobby,0.5312
elegant,lobby,grand,hotel,1.0
elegant,lobby,elegant,hotel,0.5
elegant,hotel,elegant,lobby,0.5
luxurious,room,elegant,room,0.5152
helpful,concierge staff,enjoy,stay,0.5238
amazing,stay,enjoyable,experience,0.5
enjoyable,stay,excellent,stay,1.0
excellent,stay,enjoyable,stay,1.0
enjoyable,stay,great,experience,1.0
great,experience,enjoyable,stay,1.0
even small,bathroom,tiny,bathroom,1.0
tiny,bathroom,even small,bathroom,1.0
even small,bathroom,too small,bathroom,1.0
too small,bathroom,even small,bathroom,1.0
even small,bathroom,tight,bathroom,1.0
tight,bathroom,even small,bathroom,1.0
excelent,location,excellent,location,1.0
excellent,location,excelent,location,1.0
lovely,room,excellent,accommodation,0.5161
excellent,amenity,excellent,hotel,0.5152
excellent,amenity,great,amenity,1.0
great,amenity,excellent,amenity,1.0
excellent,bar,favorite,place,0.5312
favorite,place,excellent,bar,0.5312
excellent,bed,great,bed,1.0
great,bed,excellent,bed,1.0
excellent,bed,love,bed,1.0
love,bed,excellent,bed,1.0
soft,bed,excellent,bed,0.5152
excellent,breakfast,great,breakfast,1.0
great,breakfast,excellent,breakfast,1.0
excellent,breakfast,perfect,breakfast,1.0
perfect,breakfast,excellent,breakfast,1.0
excellent,breakfast,good,breakfast,1.0
good,breakfast,excellent,breakfast,1.0
excellent,choice,comfortable,room,0.5312
comfortable,room,excellent,choice,0.5312
excellent,choice,excellent,cleanliness,0.5161
excellent,coffee,good,coffee,1.0
good,coffee,excellent,coffee,1.0
excellent,coffee,delicious,coffee,1.0
delicious,coffee,excellent,coffee,1.0
excellent,concierge,great,concierge,1.0
great,concierge,excellent,concierge,1.0
excellent,concierge,friendly,concierge,1.0
friendly,concierge,excellent,concierge,1.0
excellent,concierge,amazing,concierge,1.0
amazing,concierge,excellent,concierge,1.0
excellent,concierge service,good,concierge,1.0
good,concierge,excellent,concierge service,1.0
excellent,concierge service,fantastic,concierge,1.0
fantastic,concierge,excellent,concierge service,1.0
excellent,concierge service,great,concierge,1.0
great,concierge,excellent,concierge service,1.0
excellent,customer service,excellent,service,1.0
excellent,service,excellent,customer service,1.0
excellent,customer service,great,service,1.0
great,service,excellent,customer service,1.0
excellent,customer service,great,experience,0.5324
great,experience,excellent,customer service,0.5324
tasty,food,excellent,everything,0.5066
excellent,everything,great,experience,1.0
amazing,customer service,excellent,everything,0.5517
top notch,staff,excellent,experience,0.5152
outstanding,hotel,excellent,experience,0.5078
excellent,facility,great,facility,1.0
great,facility,excellent,facility,1.0
great,atmosphere,excellent,facility,0.5312
excellent,facility,good,atmosphere,0.501
excellent,food,excellent,service,0.5312
excellent,service,excellent,food,0.5312
excellent,front desk staff,nice,room service,0.5565
excellent,hotel,immaculate,room,0.5152
excellent,hotel,great,hotel,1.0
great,hotel,excellent,hotel,1.0
excellent,hotel location,perfectly locate,hotel,1.0
perfectly locate,hotel,excellent,hotel location,1.0
excellent,hotel staff,great,staff,1.0
great,staff,excellent,hotel staff,1.0
excellent,location,fantastic,location,1.0
fantastic,location,excellent,location,1.0
excellent,location,perfect,location,1.0
perfect,location,excellent,location,1.0
excellent,location,great,location,1.0
great,location,excellent,location,1.0
excellent,parking,free,parking,1.0
excellent,position,fantastic,location,1.0
fantastic,location,excellent,position,1.0
excellent,position,excellent,location,1.0
excellent,location,excellent,position,1.0
excellent,price,good,value for money,1.0
good,value for money,excellent,price,1.0
excellent,value for money,excellent,price,0.5
excellent,price,great,price,1.0
great,price,excellent,price,1.0
excellent,restaurant,delicious,restaurant,1.0
delicious,restaurant,excellent,restaurant,1.0
excellent,restaurant,good,restaurant,1.0
good,restaurant,excellent,restaurant,1.0
excellent,restaurant,great,restaurant,1.0
great,restaurant,excellent,restaurant,1.0
excellent,room,fantastic,room,1.0
fantastic,room,excellent,room,1.0
excellent,room,awesome,room,1.0
awesome,room,excellent,room,1.0
excellent,service,fantastic,service,1.0
fantastic,service,excellent,service,1.0
excellent,service,great,service,1.0
great,service,excellent,service,1.0
excellent,staff,welcome,staff,1.0
welcome,staff,excellent,staff,1.0
excellent,staff,attentive,staff,1.0
attentive,staff,excellent,staff,1.0
excellent,staff,great,staff,1.0
great,staff,excellent,staff,1.0
excellent,stay,great,experience,1.0
immaculate,room,excellent,stay,0.5312
excellent,stay,great,property,0.5152
great,property,excellent,stay,0.5152
excellent,value,great,value,1.0
great,value,excellent,value,1.0
excellent,value,excellent,price,1.0
excellent,price,excellent,value,1.0
excellent,value for money,good,value for money,1.0
good,value for money,excellent,value for money,1.0
excellent,value for money,great,value for money,1.0
great,value for money,excellent,value for money,1.0
excellent,value for money,excellent,price,1.0
excellent,price,excellent,value for money,1.0
excellent,view,beautiful,view of city,0.5333
beautiful,view of city,excellent,view,0.5333
excellent,view,amazing,view,1.0
amazing,view,excellent,view,1.0
excellent,view,fabulous,view,1.0
fabulous,view,excellent,view,1.0
exceptional,hotel,luxurious,hotel,0.5
luxurious,hotel,exceptional,hotel,0.5
exceptional,hotel,fabulous,hotel,1.0
fabulous,hotel,exceptional,hotel,1.0
exceptional,location,wonderful,location,1.0
wonderful,location,exceptional,location,1.0
exceptional,location,fabulous,location,0.5024
fabulous,location,exceptional,location,0.5024
exceptional,location,fantastic,location,0.5304
fantastic,location,exceptional,location,0.5304
exceptional,service,fantastic,service,1.0
fantastic,service,exceptional,service,1.0
exceptional,service,top notch,service,1.0
top notch,service,exceptional,service,1.0
exceptional,service,fabulous,stay,0.5333
exceptional,staff,outstanding,staff,1.0
outstanding,staff,exceptional,staff,1.0
exceptional,staff,wonderful,staff,1.0
wonderful,staff,exceptional,staff,1.0
exceptional,staff,incredible,staff,1.0
incredible,staff,exceptional,staff,1.0
expensive,breakfast,overpriced,breakfast,1.0
overpriced,breakfast,expensive,breakfast,1.0
expensive,breakfast,expensive,food,1.0
expensive,food,expensive,breakfast,1.0
expensive,car parking,expensive,parking,1.0
expensive,parking,expensive,car parking,1.0
expensive,drink,overpriced,food,0.5152
overpriced,food,expensive,drink,0.5152
expensive,food,overpriced,breakfast,1.0
overpriced,breakfast,expensive,food,1.0
expensive,food,overpriced,food,1.0
overpriced,food,expensive,food,1.0
expensive,everything,expensive,food,0.5
expensive,room,expensive,hotel,0.5
expensive,internet,expensive,wifi,1.0
expensive,wifi,expensive,internet,1.0
expensive,parking,pricey,parking,1.0
pricey,parking,expensive,parking,1.0
expensive,parking fee,high,parking fee,1.0
high,parking fee,expensive,parking fee,1.0
expensive,place,high,price,1.0
high,price,expensive,place,1.0
expensive,price,high,price,0.5152
high,price,expensive,price,0.5152
expensive,room,expensive,hotel,1.0
expensive,hotel,expensive,room,1.0
expensive,valet,expensive,valet parking,0.5
expensive,valet parking,expensive,valet,0.5
expensive,valet parking,expensive,valet,1.0
expensive,valet,expensive,valet parking,1.0
expensive,wifi,expensive,internet,1.0
expensive,internet,expensive,wifi,1.0
extremely accommodate,staff,gracious,staff,1.0
gracious,staff,extremely accommodate,staff,1.0
extremely accommodate,staff,outstanding,staff,0.5357
outstanding,staff,extremely accommodate,staff,0.5357
fabulous,breakfast,delicious,breakfast,0.5161
delicious,breakfast,fabulous,breakfast,0.5161
fabulous,breakfast,full,breakfast,1.0
full,breakfast,fabulous,breakfast,1.0
fabulous,breakfast,great,breakfast,1.0
great,breakfast,fabulous,breakfast,1.0
fabulous,hotel,luxurious,hotel,1.0
luxurious,hotel,fabulous,hotel,1.0
fabulous,hotel,wonderful,everything,0.5152
wonderful,everything,fabulous,hotel,0.5152
fabulous,location,fantastic,location,1.0
fantastic,location,fabulous,location,1.0
fabulous,location,outstanding,location,1.0
outstanding,location,fabulous,location,1.0
fabulous,location,wonderful,location,1.0
wonderful,location,fabulous,location,1.0
fabulous,restaurant,great,restaurant,1.0
great,restaurant,fabulous,restaurant,1.0
excellent,staff,fabulous,restaurant,0.5113
incredible,hotel,fabulous,room,0.5
fabulous,service,beautiful,service,1.0
beautiful,service,fabulous,service,1.0
fabulous,service,impeccable,service,1.0
impeccable,service,fabulous,service,1.0
fabulous,staff,wonderful,staff,1.0
wonderful,staff,fabulous,staff,1.0
fabulous,staff,exceptional,staff,1.0
exceptional,staff,fabulous,staff,1.0
fabulous,stay,fantastic,service,0.5517
fantastic,service,fabulous,stay,0.5517
fabulous,view,wonderful,view,1.0
wonderful,view,fabulous,view,1.0
fabulous,view,amazing,view,1.0
amazing,view,fabulous,view,1.0
fair,price,good,price,1.0
good,price,fair,price,1.0
fancy,hotel,beautiful,property,1.0
fantastic,bar,cool,bar,1.0
cool,bar,fantastic,bar,1.0
fantastic,bar,great,bar,1.0
great,bar,fantastic,bar,1.0
fantastic,bar,lovely,bar,1.0
lovely,bar,fantastic,bar,1.0
fantastic,bed,most comfortable,bed,1.0
most comfortable,bed,fantastic,bed,1.0
fantastic,bed,great,bed,1.0
great,bed,fantastic,bed,1.0
fantastic,breakfast,excellent,breakfast,1.0
excellent,breakfast,fantastic,breakfast,1.0
fantastic,breakfast,great,breakfast,1.0
great,breakfast,fantastic,breakfast,1.0
fantastic,breakfast,amazing,breakfast,1.0
amazing,breakfast,fantastic,breakfast,1.0
fantastic,concierge,good,concierge,1.0
good,concierge,fantastic,concierge,1.0
exceptional,hotel,fantastic,concierge,0.5484
fantastic,everything,wonderful,stay,0.5357
wonderful,stay,fantastic,everything,0.5357
gorgeous,room,fantastic,everything,0.5152
fantastic,experience,wonderful,experience,1.0
wonderful,experience,fantastic,experience,1.0
fantastic,food,favorite,place,0.5152
favorite,place,fantastic,food,0.5152
fantastic,hotel,wonderful,hotel,1.0
wonderful,hotel,fantastic,hotel,1.0
fantastic,hotel,love,hotel,0.5152
love,hotel,fantastic,hotel,0.5152
fantastic,hotel,good,hotel experience,0.5333
good,hotel experience,fantastic,hotel,0.5333
fantastic,location,perfect,location,1.0
perfect,location,fantastic,location,1.0
fantastic,location,fabulous,location,1.0
fabulous,location,fantastic,location,1.0
fantastic,location,outstanding,location,1.0
outstanding,location,fantastic,location,1.0
fantastic,place,love,place,1.0
love,place,fantastic,place,1.0
fantastic,place,amazing,place,1.0
amazing,place,fantastic,place,1.0
fantastic,restaurant,great,restaurant,0.5312
great,restaurant,fantastic,restaurant,0.5312
fantastic,room,amazing,room,1.0
amazing,room,fantastic,room,1.0
fantastic,room,awesome,room,1.0
awesome,room,fantastic,room,1.0
fantastic,service,excellent,service,1.0
excellent,service,fantastic,service,1.0
fantastic,service,wonderful,service,1.0
wonderful,service,fantastic,service,1.0
fantastic,service,exceptional,service,1.0
exceptional,service,fantastic,service,1.0
fantastic,staff,amazing,staff,1.0
amazing,staff,fantastic,staff,1.0
fantastic,staff,exceptional,staff,1.0
exceptional,staff,fantastic,staff,1.0
fantastic,stay,incredible,staff,0.501
incredible,staff,fantastic,stay,0.501
amazing,staff,fantastic,stay,0.5312
fantastic,stay,exceptional,staff,0.5484
exceptional,staff,fantastic,stay,0.5484
fantastic,view,spectacular,view,1.0
spectacular,view,fantastic,view,1.0
fantastic,view,incredible,view,1.0
incredible,view,fantastic,view,1.0
fast,check in,quick,check in,1.0
quick,check in,fast,check in,1.0
fast,room service,great,room service,0.5312
fast,room service,good,room service,1.0
good,room service,fast,room service,1.0
fast,wifi,friendly,stuff,0.5161
favorite,hotel,favorite,place,0.5333
favorite,place,favorite,hotel,0.5333
few block from,union square,close to,union sq,1.0
close to,union sq,few block from,union square,1.0
few block from,union square,close to,union square,1.0
close to,union square,few block from,union square,1.0
few block from,union square,easy,walk to union square,0.5
easy,walk to union square,few block from,union square,0.5
filthy,room,disgusting,room,0.5161
disgusting,room,filthy,room,0.5161
filthy,room,dirty,room,1.0
dirty,room,filthy,room,1.0
filthy,windows,dirty,windows,0.5152
dirty,windows,filthy,windows,0.5152
fine,bed,clean,bed,0.5
clean,bed,fine,bed,0.5
fine,breakfast,good,continental breakfast,0.5161
good,continental breakfast,fine,breakfast,0.5161
fine,breakfast,nice,continental breakfast,1.0
nice,continental breakfast,fine,breakfast,1.0
fine,everything,good,everything,1.0
